Time (LCLG),Azimuth (deg),Elevation (deg),Range (km),EIRP (dBW),Xmtr Power (dBW),Xmtr Gain (dB),Xmtr EIRP Intensity (dBW/Sterad),Atmos Loss (dB),UrbanTerres Loss (dB),Rain Loss (dB),CloudsFog Loss (dB),TropoScintill Loss (dB),IonoFading Loss (dB),Freq. Doppler Shift (GHz),Tearth (K),Propagation Delay (sec),Propagation Distance (km),Rcvd. Iso. Power (dBW),C/N (dB),C/No (dB*MHz),Carrier Power at Rcvr Input (dBW),Rcvr Gain (dB),Eb/No (dB),Tatmos (K),TUrbanTerres (K),Train (K),TcloudsFog (K),TtropoScintill (K),TionoFading (K),
24/6/2020 12:25:28,88.463,24.627,1053.640252,-368.24,30,-398.2396,-379.231694,0.0827,0,0.0004,0.0006,0.1501,0.6762,0,0,0.004,1053.640252,-529.655,-376.6452,-361.593719,-504.241,25.4143,-373.6349,4.39,0,0.024,0.041,9.279,304.875,
24/6/2020 12:25:29,88.474,24.416,1059.706988,-370.458,30,-400.4582,-381.450281,0.0833,0,0.0004,0.0006,0.1516,0.6801,0,0,0.004,1059.706988,-531.93,-378.9384,-363.886926,-506.516,25.4143,-375.9281,4.425,0,0.025,0.041,9.368,306.455,
24/6/2020 12:25:30,88.484,24.209,1065.783792,-372.652,30,-402.6521,-383.64422,0.084,0,0.0004,0.0007,0.153,0.6839,0,0,0.004,1065.783792,-534.18,-381.2067,-366.155214,-508.765,25.4143,-378.1964,4.46,0,0.025,0.041,9.457,308.034,
24/6/2020 12:25:31,88.494,24.003,1071.870488,-374.822,30,-404.8216,-385.813747,0.0847,0,0.0004,0.0007,0.1545,0.6878,0,0,0.004,1071.870488,-536.405,-383.4503,-368.39882,-510.99,25.4143,-380.44,4.496,0,0.026,0.042,9.548,309.611,
24/6/2020 12:25:32,88.504,23.799,1077.966902,-376.967,30,-406.967,-387.959097,0.0854,0,0.0004,0.0007,0.156,0.6916,0,0,0.004,1077.966902,-538.605,-385.6695,-370.617986,-513.191,25.4143,-382.6592,4.531,0,0.026,0.042,9.639,311.187,
24/6/2020 12:25:33,88.514,23.597,1084.072862,-379.088,30,-409.0884,-390.080504,0.086,0,0.0004,0.0007,0.1575,0.6955,0,0,0.004,1084.072862,-540.782,-387.8645,-372.812962,-515.367,25.4143,-384.8542,4.567,0,0.027,0.042,9.731,312.763,
24/6/2020 12:25:34,88.524,23.397,1090.188202,-381.186,30,-411.1861,-392.178201,0.0867,0,0.0004,0.0007,0.1591,0.6993,0,0,0.004,1090.188202,-542.934,-390.0354,-374.983937,-517.52,25.4143,-387.0251,4.604,0,0.027,0.043,9.824,314.334,
24/6/2020 12:25:35,88.534,23.198,1096.312758,-383.26,30,-413.2603,-394.252422,0.0874,0,0.0004,0.0007,0.1606,0.7032,0,0,0.004,1096.312758,-545.063,-392.1827,-377.131175,-519.649,25.4143,-389.1724,4.64,0,0.028,0.043,9.918,315.904,
24/6/2020 12:25:36,88.544,23.002,1102.446369,-385.311,30,-415.3113,-396.303398,0.0881,0,0.0004,0.0007,0.1622,0.707,0,0,0.004,1102.446369,-547.169,-394.3064,-379.254916,-521.755,25.4143,-391.2961,4.677,0,0.028,0.043,10.012,317.473,
24/6/2020 12:25:37,88.553,22.808,1108.58888,-387.339,30,-417.3393,-398.331359,0.0888,0,0.0005,0.0007,0.1638,0.711,0,0,0.004,1108.58888,-549.251,-396.4072,-381.355689,-523.837,25.4143,-393.3969,4.714,0,0.028,0.044,10.108,319.064,
24/6/2020 12:25:38,88.563,22.615,1114.740136,-389.344,30,-419.3444,-400.336536,0.0895,0,0.0005,0.0007,0.1653,0.7148,0,0,0.004,1114.740136,-551.311,-398.4846,-383.433101,-525.897,25.4143,-395.4743,4.752,0,0.029,0.044,10.204,320.629,
24/6/2020 12:25:39,88.572,22.424,1120.899986,-391.327,30,-421.3271,-402.319158,0.0902,0,0.0005,0.0007,0.167,0.7187,0,0,0.004,1120.899986,-553.347,-400.5392,-385.487691,-527.933,25.4143,-397.5289,4.789,0,0.029,0.044,10.301,322.191,
24/6/2020 12:25:40,88.581,22.235,1127.068283,-393.287,30,-423.2874,-404.279451,0.091,0,0.0005,0.0007,0.1686,0.7225,0,0,0.004,1127.068283,-555.362,-402.5712,-387.519686,-529.947,25.4143,-399.5609,4.827,0,0.03,0.045,10.4,323.751,
24/6/2020 12:25:41,88.591,22.048,1133.244883,-395.226,30,-425.2255,-406.217642,0.0917,0,0.0005,0.0007,0.1702,0.7264,0,0,0.004,1133.244883,-557.353,-404.5808,-389.529321,-531.939,25.4143,-401.5705,4.866,0,0.03,0.045,10.499,325.308,
24/6/2020 12:25:42,88.6,21.862,1139.429642,-397.142,30,-427.1419,-408.133955,0.0924,0,0.0005,0.0007,0.1719,0.7302,0,0,0.004,1139.429642,-559.323,-406.5683,-391.516817,-533.909,25.4143,-403.558,4.904,0,0.031,0.045,10.599,326.863,
24/6/2020 12:25:43,88.609,21.678,1145.622424,-399.037,30,-429.0365,-410.028615,0.0932,0,0.0005,0.0007,0.1735,0.734,0,0,0.004,1145.622424,-561.271,-408.5339,-393.4824,-535.857,25.4143,-405.5236,4.943,0,0.031,0.046,10.7,328.415,
24/6/2020 12:25:44,88.618,21.496,1151.823091,-400.91,30,-430.9097,-411.901843,0.0939,0,0.0005,0.0007,0.1752,0.7379,0,0,0.004,1151.823091,-563.198,-410.4778,-395.426306,-537.783,25.4143,-407.4675,4.983,0,0.032,0.046,10.802,329.965,
24/6/2020 12:25:45,88.626,21.315,1158.031509,-402.762,30,-432.7618,-413.753859,0.0947,0,0.0005,0.0007,0.1769,0.7417,0,0,0.004,1158.031509,-565.103,-412.4002,-397.348708,-539.689,25.4143,-409.3899,5.022,0,0.032,0.046,10.905,331.51,
24/6/2020 12:25:46,88.635,21.136,1164.24755,-404.593,30,-434.5928,-415.584883,0.0954,0,0.0005,0.0007,0.1787,0.7456,0,0,0.004,1164.24755,-566.987,-414.3014,-399.249885,-541.572,25.4143,-411.2911,5.062,0,0.033,0.047,11.009,333.054,
24/6/2020 12:25:47,88.644,20.958,1170.471083,-406.403,30,-436.403,-417.395131,0.0962,0,0.0005,0.0008,0.1804,0.7494,0,0,0.004,1170.471083,-568.85,-416.1815,-401.130027,-543.435,25.4143,-413.1712,5.102,0,0.033,0.047,11.114,334.595,
24/6/2020 12:25:48,88.652,20.782,1176.701984,-408.193,30,-438.1927,-419.18482,0.097,0,0.0005,0.0008,0.1822,0.7532,0,0,0.004,1176.701984,-570.692,-418.0409,-402.989356,-545.277,25.4143,-415.0306,5.143,0,0.034,0.048,11.22,336.133,
24/6/2020 12:25:49,88.661,20.608,1182.940129,-409.962,30,-439.9621,-420.954163,0.0977,0,0.0005,0.0008,0.1839,0.7571,0,0,0.004,1182.940129,-572.513,-419.8796,-404.828069,-547.099,25.4143,-416.8693,5.184,0,0.034,0.048,11.327,337.667,
24/6/2020 12:25:50,88.669,20.435,1189.185397,-411.711,30,-441.7113,-422.703373,0.0985,0,0.0006,0.0008,0.1857,0.7609,0,0,0.004,1189.185397,-574.315,-421.6979,-406.646403,-548.9,25.4143,-418.6876,5.225,0,0.035,0.048,11.435,339.198,
24/6/2020 12:25:51,88.678,20.264,1195.437671,-413.441,30,-443.4406,-424.43266,0.0993,0,0.0006,0.0008,0.1875,0.7647,0,0,0.004,1195.437671,-576.096,-423.4961,-408.444558,-550.682,25.4143,-420.4858,5.267,0,0.035,0.049,11.544,340.725,
24/6/2020 12:25:52,88.686,20.094,1201.696833,-415.15,30,-445.1501,-426.142233,0.1001,0,0.0006,0.0008,0.1894,0.7685,0,0,0.004,1201.696833,-577.857,-425.2743,-410.222755,-552.443,25.4143,-422.264,5.308,0,0.036,0.049,11.655,342.249,
